LINE, REF, QTY, EPCCS TYP,EPCCS PN,MFG@PN, DESCRIPTION, NOTES, COST EA, LINE COST,BIN
,,,,,,RPUlux Board,,,TOTAL,
,,,,,,12/2/17 (17323^0),,,=SUM(J5:J100),
,,,,,,,,,,
1,,=1/3,BOARD,OSHPARK,,PCB 2 LAYER ENIG 3 COPY,(),42.05,=C5*I5,RPULUX
,,,,,,,,,,
,,,,,,NOTES,,,,

